EmpID,FirstName,LastName,StartDate,Position,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,Gender,Pincode,Performance ,Current Emp Rating,CompanyName
3776,Madhav,Singh,14-Oct-21,System Administrator,Meena Joshi,madhav.singh@unifiedmentors.com,WBL,Active,Contract,Zone A,Full-Time,Admin,28-04-1980,DL,Male,86762,Fully Meets,3,Unified Mentors Pvt Ltd
3777,Aanya,Gupta,09-Nov-21,Cybersecurity Analyst,Meena Joshi,aanya.gupta@unifiedmentors.com,TNS,Active,Contract,Zone C,Temporary,Cyber,21-03-1966,WB,Male,51656,Fully Meets,3,Unified Mentors Pvt Ltd
3778,Arjun,Sharma,02-Apr-23,Project Manager,Sita Desai,arjun.sharma@unifiedmentors.com,SVG,Active,Full-Time,Zone A,Full-Time,Project management,09-02-1992,TN,Male,70026,Fully Meets,3,Unified Mentors Pvt Ltd
3779,Nisha,Jain,19-Oct-22,Database Administrator,Anil Kapoor,nisha.jain@unifiedmentors.com,PYZ,Future Start,Part-Time,Zone B,Temporary,Backend,28-04-1963,UP,Female,70838,Fully Meets,3,Unified Mentors Pvt Ltd
3780,Madhav,Verma,09-May-20,Data Analyst,Pooja Das,madhav.verma@unifiedmentors.com,PL,Future Start,Part-Time,Zone C,Part-Time,Backend,16-11-1945,RJ,Female,51516,Fully Meets,3,Unified Mentors Pvt Ltd
3781,Ishaan,Gupta,18-Aug-19,Full stack developer,Meena Joshi,ishaan.gupta@unifiedmentors.com,NEL,Future Start,Contract,Zone B,Full-Time,Development,23-01-1960,AP,Male,19670,Fully Meets,3,Unified Mentors Pvt Ltd
3782,Tanvi,Sharma,09-Mar-19,DevOps Engineer,Vikram Singh,tanvi.sharma@unifiedmentors.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Temporary,DevOps,25-09-1984,WB,Male,29570,Fully Meets,3,Unified Mentors Pvt Ltd
3783,Rohan,Patel,09-May-20,Cloud Architect,Neha Shah,rohan.patel@unifiedmentors.com,EW,Active,Contract,Zone A,Full-Time,Cloud,11-04-1962,MP,Male,75316,Fully Meets,3,Unified Mentors Pvt Ltd
3784,Nisha,Nair,14-Aug-22,Database Administrator,Pooja Das,nisha.nair@unifiedmentors.com,CCDR,Active,Contract,Zone A,Temporary,Backend,14-03-1998,WB,Female,59882,Fully Meets,3,Unified Mentors Pvt Ltd
3785,Aarav,Gupta,18-Jan-22,Software Developer,Arvind Agarwal,aarav.gupta@unifiedmentors.com,PL,Active,Contract,Zone C,Temporary,Development,20-10-1977,UP,Female,8999,Fully Meets,3,Unified Mentors Pvt Ltd
3786,Madhav,Verma,22-Jun-21,IT Support Specialist,Anjali Rao,madhav.verma@unifiedmentors.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Support,10-06-1962,WB,Female,83096,Fully Meets,3,Unified Mentors Pvt Ltd
3787,Aanya,Reddy,19-Jan-23,System Administrator,Pooja Das,aanya.reddy@unifiedmentors.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Admin,29-08-1972,UP,Female,8002,Fully Meets,3,Unified Mentors Pvt Ltd
3788,Nisha,Reddy,17-May-23,Cybersecurity Analyst,Pooja Das,nisha.reddy@unifiedmentors.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Cyber,06-09-1976,KA,Female,8720,Fully Meets,3,Unified Mentors Pvt Ltd
3789,Madhav,Singh,07-Jun-20,Project Manager,Vikram Singh,madhav.singh@unifiedmentors.com,WBL,Active,Contract,Zone A,Part-Time,Project management,25-05-1977,WB,Female,48791,Fully Meets,3,Unified Mentors Pvt Ltd
3790,Aanya,Sharma,07-Jul-23,Database Administrator,Meena Joshi,aanya.sharma@unifiedmentors.com,PYZ,Active,Full-Time,Zone A,Temporary,Backend,11-12-1962,UP,Female,71135,Fully Meets,3,Unified Mentors Pvt Ltd
3791,Diya,Nair,28-Mar-20,Data Analyst,Sita Desai,diya.nair@unifiedmentors.com,WBL,Active,Full-Time,Zone B,Full-Time,Backend,02-02-1978,MH,Female,84031,Fully Meets,3,Unified Mentors Pvt Ltd
3792,Madhav,Jain,23-May-19,Full stack developer,Vikram Singh,madhav.jain@unifiedmentors.com,NEL,Active,Part-Time,Zone C,Full-Time,Development,08-06-1998,RJ,Male,16312,Fully Meets,3,Unified Mentors Pvt Ltd
3793,Rohan,Nair,20-Apr-19,DevOps Engineer,Pooja Das,rohan.nair@unifiedmentors.com,PL,Active,Full-Time,Zone B,Full-Time,DevOps,15-01-1952,GJ,Male,91592,Fully Meets,3,Unified Mentors Pvt Ltd
3794,Aarav,Khan,09-Sep-18,Cloud Architect,Neha Shah,aarav.khan@unifiedmentors.com,BPC,Active,Contract,Zone A,Full-Time,Cloud,20-01-1996,WB,Male,85073,Fully Meets,5,Unified Mentors Pvt Ltd
3795,Aarav,Singh,14-Jul-22,Database Administrator,Vikram Singh,aarav.singh@unifiedmentors.com,CCDR,Active,Part-Time,Zone A,Part-Time,Backend,01-08-1989,MP,Male,84737,Exceeds,3,Unified Mentors Pvt Ltd
3796,Madhav,Gupta,17-Apr-19,Software Developer,Arvind Agarwal,madhav.gupta@unifiedmentors.com,SVG,Active,Contract,Zone A,Part-Time,Development,27-08-1964,MP,Female,96819,Exceeds,3,Unified Mentors Pvt Ltd
3797,Diya,Gupta,15-May-20,IT Support Specialist,Arvind Agarwal,diya.gupta@unifiedmentors.com,EW,Active,Contract,Zone A,Full-Time,Support,26-06-1975,RJ,Female,20829,Fully Meets,3,Unified Mentors Pvt Ltd
3798,Aanya,Sharma,04-Apr-20,System Administrator,Rahul Mehta,aanya.sharma@unifiedmentors.com,MSC,Active,Full-Time,Zone C,Full-Time,Admin,21-12-1961,TN,Male,94893,Fully Meets,3,Unified Mentors Pvt Ltd
3799,Kavya,Sharma,15-Oct-22,Cybersecurity Analyst,Pooja Das,kavya.sharma@unifiedmentors.com,TNS,Active,Full-Time,Zone A,Temporary,Cyber,24-11-1964,RJ,Male,28375,Exceeds,3,Unified Mentors Pvt Ltd
3800,Diya,Jain,11-Jul-19,Project Manager,Anil Kapoor,diya.jain@unifiedmentors.com,PYZ,Active,Contract,Zone C,Part-Time,Project management,09-12-1950,KA,Male,82783,Fully Meets,3,Unified Mentors Pvt Ltd
3801,Aanya,Gupta,02-Oct-19,Database Administrator,Anjali Rao,aanya.gupta@unifiedmentors.com,WBL,Active,Contract,Zone C,Temporary,Backend,18-01-1948,AP,Female,23438,Fully Meets,3,Unified Mentors Pvt Ltd
3802,Rohan,Gupta,04-Mar-21,Data Analyst,Anil Kapoor,rohan.gupta@unifiedmentors.com,NEL,Active,Full-Time,Zone A,Full-Time,Backend,28-03-1947,WB,Male,46406,Fully Meets,3,Unified Mentors Pvt Ltd
3803,Nisha,Singh,10-Feb-21,Full stack developer,Ravi Kumar,nisha.singh@unifiedmentors.com,PL,Future Start,Contract,Zone B,Full-Time,Development,12-05-1985,WB,Female,69857,Fully Meets,3,Unified Mentors Pvt Ltd
3804,Diya,Singh,15-May-19,DevOps Engineer,Ravi Kumar,diya.singh@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Part-Time,DevOps,26-09-1978,MH,Female,19861,Fully Meets,3,Unified Mentors Pvt Ltd
3805,Tanvi,Jain,28-Apr-22,Cloud Architect,Anil Kapoor,tanvi.jain@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Part-Time,Cloud,23-04-1982,GJ,Male,27619,Fully Meets,3,Unified Mentors Pvt Ltd
3806,Rohan,Singh,23-Sep-21,Database Administrator,Meena Joshi,rohan.singh@unifiedmentors.com,SVG,Active,Contract,Zone C,Temporary,Backend,01-09-1974,MP,Male,64289,Fully Meets,3,Unified Mentors Pvt Ltd
3807,Tanvi,Reddy,15-Sep-21,Software Developer,Rahul Mehta,tanvi.reddy@unifiedmentors.com,EW,Active,Contract,Zone C,Temporary,Development,16-05-1964,UP,Male,27993,Fully Meets,3,Unified Mentors Pvt Ltd
3808,Rohan,Patel,27-Apr-19,IT Support Specialist,Rahul Mehta,rohan.patel@unifiedmentors.com,PYZ,Active,Contract,Zone B,Full-Time,Support,16-01-1948,UP,Female,80711,Fully Meets,3,Unified Mentors Pvt Ltd
3809,Aanya,Khan,06-Oct-19,System Administrator,Pooja Das,aanya.khan@unifiedmentors.com,TNS,Active,Part-Time,Zone B,Part-Time,Admin,20-01-2001,AP,Male,22152,Fully Meets,3,Unified Mentors Pvt Ltd
3810,Madhav,Gupta,16-Feb-20,Cybersecurity Analyst,Neha Shah,madhav.gupta@unifiedmentors.com,PL,Active,Full-Time,Zone A,Temporary,Cyber,10-10-1959,GJ,Female,71241,Fully Meets,3,Unified Mentors Pvt Ltd
3811,Aarav,Mehta,14-May-22,Project Manager,Vikram Singh,aarav.mehta@unifiedmentors.com,PL,Active,Part-Time,Zone B,Temporary,Project management,11-03-1958,KA,Male,93702,Fully Meets,3,Unified Mentors Pvt Ltd
3812,Aanya,Reddy,13-Feb-19,Database Administrator,Sita Desai,aanya.reddy@unifiedmentors.com,BPC,Active,Contract,Zone B,Full-Time,Backend,24-05-1985,DL,Female,27782,Fully Meets,3,Unified Mentors Pvt Ltd
3813,Madhav,Mehta,24-Aug-22,Data Analyst,Meena Joshi,madhav.mehta@unifiedmentors.com,SVG,Active,Part-Time,Zone A,Part-Time,Backend,25-02-1955,UP,Male,1938,Fully Meets,3,Unified Mentors Pvt Ltd
3814,Tanvi,Patel,07-Jan-19,Full stack developer,Ravi Kumar,tanvi.patel@unifiedmentors.com,EW,Leave of Absence,Part-Time,Zone C,Full-Time,Development,17-04-1955,MP,Male,43040,Fully Meets,3,Unified Mentors Pvt Ltd
3815,Kavya,Patel,26-Mar-21,DevOps Engineer,Rahul Mehta,kavya.patel@unifiedmentors.com,SVG,Active,Contract,Zone C,Part-Time,DevOps,26-05-1984,TN,Male,61045,Fully Meets,3,Unified Mentors Pvt Ltd
3816,Rohan,Reddy,01-May-21,Cloud Architect,Pooja Das,rohan.reddy@unifiedmentors.com,WBL,Active,Full-Time,Zone A,Temporary,Cloud,10-08-1956,AP,Male,1250,Fully Meets,3,Unified Mentors Pvt Ltd
3817,Tanvi,Sharma,10-Oct-21,Database Administrator,Vikram Singh,tanvi.sharma@unifiedmentors.com,CCDR,Active,Part-Time,Zone A,Full-Time,Backend,01-01-1978,TN,Female,23211,Needs Improvement,3,Unified Mentors Pvt Ltd
3818,Aarav,Nair,02-Jan-20,Software Developer,Anjali Rao,aarav.nair@unifiedmentors.com,CCDR,Active,Part-Time,Zone A,Part-Time,Development,15-06-1950,UP,Male,6489,Fully Meets,3,Unified Mentors Pvt Ltd
3819,Rohan,Jain,20-Jan-20,IT Support Specialist,Ravi Kumar,rohan.jain@unifiedmentors.com,MSC,Active,Full-Time,Zone B,Part-Time,Support,26-11-1957,KA,Female,20450,Fully Meets,3,Unified Mentors Pvt Ltd
3820,Aarav,Patel,11-Aug-18,System Administrator,Vikram Singh,aarav.patel@unifiedmentors.com,EW,Active,Contract,Zone C,Full-Time,Admin,29-09-1976,TN,Female,79190,Fully Meets,3,Unified Mentors Pvt Ltd
3821,Tanvi,Jain,18-Dec-21,Cybersecurity Analyst,Vikram Singh,tanvi.jain@unifiedmentors.com,TNS,Active,Contract,Zone A,Temporary,Cyber,03-04-1981,AP,Male,44126,Fully Meets,3,Unified Mentors Pvt Ltd
3822,Aanya,Sharma,24-Sep-19,Project Manager,Neha Shah,aanya.sharma@unifiedmentors.com,WBL,Active,Full-Time,Zone B,Part-Time,Project management,18-09-1975,RJ,Male,48196,Fully Meets,3,Unified Mentors Pvt Ltd
3823,Aarav,Mehta,17-Oct-22,Database Administrator,Rahul Mehta,aarav.mehta@unifiedmentors.com,TNS,Active,Full-Time,Zone A,Temporary,Backend,24-08-1987,MP,Male,48767,Needs Improvement,3,Unified Mentors Pvt Ltd
3824,Nisha,Verma,07-Jan-20,Data Analyst,Pooja Das,nisha.verma@unifiedmentors.com,SVG,Active,Contract,Zone C,Full-Time,Backend,21-11-1948,TN,Male,2718,Fully Meets,3,Unified Mentors Pvt Ltd
3825,Aarav,Patel,05-Nov-22,Full stack developer,Arvind Agarwal,aarav.patel@unifiedmentors.com,PYZ,Active,Full-Time,Zone A,Part-Time,Development,23-05-1998,DL,Male,59443,Fully Meets,3,Unified Mentors Pvt Ltd
3826,Ishaan,Sharma,26-Apr-23,DevOps Engineer,Arvind Agarwal,ishaan.sharma@unifiedmentors.com,PL,Active,Part-Time,Zone B,Full-Time,DevOps,11-04-2001,MH,Male,80341,Fully Meets,3,Unified Mentors Pvt Ltd
3827,Kavya,Singh,29-May-19,Cloud Architect,Pooja Das,kavya.singh@unifiedmentors.com,NEL,Active,Part-Time,Zone B,Part-Time,Cloud,24-09-1992,MH,Male,92012,Fully Meets,3,Unified Mentors Pvt Ltd
3828,Diya,Sharma,12-Sep-19,Database Administrator,Rahul Mehta,diya.sharma@unifiedmentors.com,PL,Active,Part-Time,Zone A,Full-Time,Backend,28-10-1990,TN,Male,8034,Fully Meets,3,Unified Mentors Pvt Ltd
3829,Madhav,Patel,27-Jan-19,Software Developer,Pooja Das,madhav.patel@unifiedmentors.com,BPC,Active,Part-Time,Zone C,Full-Time,Development,12-03-1956,DL,Male,84062,Exceeds,3,Unified Mentors Pvt Ltd
3830,Diya,Khan,20-Aug-19,IT Support Specialist,Meena Joshi,diya.khan@unifiedmentors.com,CCDR,Active,Part-Time,Zone C,Temporary,Support,30-05-1947,GJ,Male,3461,PIP,3,Unified Mentors Pvt Ltd
3831,Arjun,Singh,14-Sep-18,System Administrator,Arvind Agarwal,arjun.singh@unifiedmentors.com,SVG,Active,Part-Time,Zone C,Part-Time,Admin,07-03-1950,KA,Female,35544,Needs Improvement,3,Unified Mentors Pvt Ltd
3832,Aanya,Reddy,02-Aug-21,Cybersecurity Analyst,Vikram Singh,aanya.reddy@unifiedmentors.com,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Cyber,07-09-1964,RJ,Female,58412,PIP,3,Unified Mentors Pvt Ltd
3833,Rohan,Singh,26-Jan-22,Project Manager,Ravi Kumar,rohan.singh@unifiedmentors.com,PYZ,Active,Full-Time,Zone A,Part-Time,Project management,12-05-1953,MP,Male,56071,PIP,3,Unified Mentors Pvt Ltd
3834,Tanvi,Khan,10-May-19,Database Administrator,Anil Kapoor,tanvi.khan@unifiedmentors.com,WBL,Active,Contract,Zone C,Part-Time,Backend,11-07-1961,GJ,Male,11056,Fully Meets,3,Unified Mentors Pvt Ltd
3835,Aanya,Nair,02-Jan-19,Data Analyst,Anjali Rao,aanya.nair@unifiedmentors.com,NEL,Active,Part-Time,Zone B,Part-Time,Backend,11-10-1993,UP,Male,24323,Fully Meets,3,Unified Mentors Pvt Ltd
3836,Arjun,Nair,13-Aug-21,Full stack developer,Meena Joshi,arjun.nair@unifiedmentors.com,PL,Active,Contract,Zone A,Temporary,Development,12-01-1946,AP,Male,30696,Fully Meets,3,Unified Mentors Pvt Ltd
3837,Aarav,Patel,02-Oct-22,DevOps Engineer,Anjali Rao,aarav.patel@unifiedmentors.com,BPC,Active,Part-Time,Zone A,Part-Time,DevOps,27-08-1956,TN,Male,26305,PIP,3,Unified Mentors Pvt Ltd
3838,Ishaan,Mehta,17-Dec-18,Cloud Architect,Arvind Agarwal,ishaan.mehta@unifiedmentors.com,CCDR,Active,Part-Time,Zone A,Full-Time,Cloud,14-08-1979,KA,Female,6592,PIP,3,Unified Mentors Pvt Ltd
3839,Nisha,Reddy,11-Oct-21,Database Administrator,Ravi Kumar,nisha.reddy@unifiedmentors.com,PL,Active,Contract,Zone B,Part-Time,Backend,27-09-2000,RJ,Male,2616,PIP,3,Unified Mentors Pvt Ltd
3840,Tanvi,Jain,01-Apr-23,Software Developer,Meena Joshi,tanvi.jain@unifiedmentors.com,BPC,Active,Part-Time,Zone B,Full-Time,Development,25-10-1969,TN,Male,85671,Fully Meets,3,Unified Mentors Pvt Ltd
3841,Arjun,Reddy,20-Mar-21,IT Support Specialist,Rahul Mehta,arjun.reddy@unifiedmentors.com,CCDR,Active,Full-Time,Zone C,Full-Time,Support,17-06-1970,TN,Male,61910,Fully Meets,3,Unified Mentors Pvt Ltd
3842,Tanvi,Khan,20-Aug-20,System Administrator,Rahul Mehta,tanvi.khan@unifiedmentors.com,SVG,Leave of Absence,Part-Time,Zone B,Part-Time,Admin,19-07-1951,TN,Female,4723,Fully Meets,3,Unified Mentors Pvt Ltd
3843,Diya,Patel,16-Jul-23,Cybersecurity Analyst,Anjali Rao,diya.patel@unifiedmentors.com,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Cyber,07-02-1977,MP,Female,63366,Fully Meets,3,Unified Mentors Pvt Ltd
3844,Madhav,Khan,10-Jun-21,Project Manager,Vikram Singh,madhav.khan@unifiedmentors.com,PYZ,Active,Part-Time,Zone C,Temporary,Project management,02-06-1961,WB,Male,29850,PIP,3,Unified Mentors Pvt Ltd
3845,Diya,Reddy,25-Aug-19,Database Administrator,Ravi Kumar,diya.reddy@unifiedmentors.com,WBL,Active,Contract,Zone A,Full-Time,Backend,10-08-1969,RJ,Male,69009,PIP,3,Unified Mentors Pvt Ltd
3846,Aarav,Singh,04-May-20,Data Analyst,Meena Joshi,aarav.singh@unifiedmentors.com,NEL,Active,Contract,Zone C,Full-Time,Backend,10-08-1975,KA,Male,94192,Fully Meets,3,Unified Mentors Pvt Ltd
3847,Nisha,Singh,24-Feb-19,Full stack developer,Meena Joshi,nisha.singh@unifiedmentors.com,PL,Active,Part-Time,Zone B,Temporary,Development,06-09-1998,KA,Male,62962,Fully Meets,3,Unified Mentors Pvt Ltd
3848,Aarav,Mehta,24-Sep-19,DevOps Engineer,Pooja Das,aarav.mehta@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Temporary,DevOps,18-08-1996,RJ,Male,85631,Fully Meets,3,Unified Mentors Pvt Ltd
3849,Kavya,Nair,13-Feb-21,Cloud Architect,Anil Kapoor,kavya.nair@unifiedmentors.com,CCDR,Active,Contract,Zone A,Part-Time,Cloud,21-01-1979,RJ,Female,93852,Fully Meets,3,Unified Mentors Pvt Ltd
3850,Tanvi,Reddy,05-Jan-20,Database Administrator,Anjali Rao,tanvi.reddy@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Temporary,Backend,17-08-1953,TN,Male,65134,Fully Meets,3,Unified Mentors Pvt Ltd
3851,Kavya,Mehta,18-Jan-19,Software Developer,Anjali Rao,kavya.mehta@unifiedmentors.com,NEL,Leave of Absence,Contract,Zone C,Temporary,Development,07-07-1994,TN,Male,61707,PIP,3,Unified Mentors Pvt Ltd
3852,Rohan,Sharma,01-Mar-19,IT Support Specialist,Anil Kapoor,rohan.sharma@unifiedmentors.com,PL,Leave of Absence,Part-Time,Zone A,Temporary,Support,10-09-1987,KA,Female,80868,PIP,3,Unified Mentors Pvt Ltd
3853,Tanvi,Gupta,14-Aug-21,System Administrator,Rahul Mehta,tanvi.gupta@unifiedmentors.com,PYZ,Leave of Absence,Full-Time,Zone A,Temporary,Admin,18-07-1983,MP,Female,85208,Fully Meets,3,Unified Mentors Pvt Ltd
3854,Ishaan,Singh,06-Jun-19,Cybersecurity Analyst,Pooja Das,ishaan.singh@unifiedmentors.com,WBL,Active,Part-Time,Zone B,Temporary,Cyber,24-01-1942,RJ,Male,17792,Fully Meets,3,Unified Mentors Pvt Ltd
3855,Aarav,Verma,25-May-21,Project Manager,Anjali Rao,aarav.verma@unifiedmentors.com,WBL,Active,Part-Time,Zone B,Part-Time,Project management,01-10-1999,KA,Male,67780,Fully Meets,3,Unified Mentors Pvt Ltd
3856,Kavya,Jain,17-Mar-23,Database Administrator,Sita Desai,kavya.jain@unifiedmentors.com,TNS,Active,Part-Time,Zone C,Part-Time,Backend,17-05-1994,MH,Male,20708,PIP,3,Unified Mentors Pvt Ltd
3857,Diya,Singh,02-Oct-22,Data Analyst,Rahul Mehta,diya.singh@unifiedmentors.com,SVG,Active,Contract,Zone B,Temporary,Backend,24-05-1963,UP,Male,92563,PIP,3,Unified Mentors Pvt Ltd
3858,Tanvi,Reddy,22-Jan-22,Full stack developer,Rahul Mehta,tanvi.reddy@unifiedmentors.com,PYZ,Active,Full-Time,Zone B,Full-Time,Development,02-07-1951,KA,Male,95713,Fully Meets,3,Unified Mentors Pvt Ltd
3859,Tanvi,Jain,29-Nov-19,DevOps Engineer,Rahul Mehta,tanvi.jain@unifiedmentors.com,PL,Active,Full-Time,Zone B,Part-Time,DevOps,20-04-1992,RJ,Female,23171,PIP,3,Unified Mentors Pvt Ltd
3860,Aarav,Khan,01-Jul-20,Cloud Architect,Vikram Singh,aarav.khan@unifiedmentors.com,NEL,Active,Contract,Zone B,Temporary,Cloud,04-01-1996,RJ,Female,9252,Fully Meets,3,Unified Mentors Pvt Ltd
3861,Madhav,Reddy,24-Mar-22,Database Administrator,Sita Desai,madhav.reddy@unifiedmentors.com,PL,Active,Full-Time,Zone C,Part-Time,Backend,25-02-1965,DL,Male,75144,PIP,3,Unified Mentors Pvt Ltd
3862,Madhav,Sharma,13-May-19,Software Developer,Sita Desai,madhav.sharma@unifiedmentors.com,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Development,05-05-1989,RJ,Male,10118,PIP,3,Unified Mentors Pvt Ltd
3863,Tanvi,Nair,07-Jun-19,IT Support Specialist,Meena Joshi,tanvi.nair@unifiedmentors.com,CCDR,Active,Contract,Zone A,Temporary,Support,19-03-1972,AP,Female,22540,PIP,3,Unified Mentors Pvt Ltd
3864,Nisha,Khan,05-Dec-22,System Administrator,Sita Desai,nisha.khan@unifiedmentors.com,SVG,Leave of Absence,Contract,Zone A,Full-Time,Admin,27-04-1969,WB,Female,38427,Needs Improvement,3,Unified Mentors Pvt Ltd
3865,Aanya,Verma,29-Sep-20,Cybersecurity Analyst,Anjali Rao,aanya.verma@unifiedmentors.com,MSC,Active,Part-Time,Zone C,Temporary,Cyber,03-10-1963,TN,Male,8485,Needs Improvement,3,Unified Mentors Pvt Ltd
3866,Aarav,Gupta,04-Sep-20,Project Manager,Sita Desai,aarav.gupta@unifiedmentors.com,TNS,Active,Contract,Zone A,Full-Time,Project management,09-11-1959,MP,Male,14110,Fully Meets,3,Unified Mentors Pvt Ltd
3867,Nisha,Jain,26-Aug-18,Database Administrator,Anil Kapoor,nisha.jain@unifiedmentors.com,PYZ,Active,Part-Time,Zone B,Full-Time,Backend,21-10-1986,TN,Male,11510,Fully Meets,3,Unified Mentors Pvt Ltd
3868,Diya,Jain,17-Aug-19,Data Analyst,Sita Desai,diya.jain@unifiedmentors.com,WBL,Active,Contract,Zone A,Part-Time,Backend,23-03-2000,WB,Male,97315,Fully Meets,3,Unified Mentors Pvt Ltd
3869,Rohan,Reddy,25-Sep-19,Full stack developer,Ravi Kumar,rohan.reddy@unifiedmentors.com,NEL,Active,Full-Time,Zone A,Temporary,Development,10-06-1977,AP,Male,80614,Fully Meets,3,Unified Mentors Pvt Ltd
3870,Kavya,Mehta,11-Mar-23,DevOps Engineer,Ravi Kumar,kavya.mehta@unifiedmentors.com,PL,Active,Contract,Zone B,Temporary,DevOps,23-11-1966,UP,Male,76997,Fully Meets,3,Unified Mentors Pvt Ltd
3871,Kavya,Patel,15-Dec-22,Cloud Architect,Pooja Das,kavya.patel@unifiedmentors.com,BPC,Active,Full-Time,Zone B,Full-Time,Cloud,05-06-1971,AP,Female,49768,Fully Meets,3,Unified Mentors Pvt Ltd
3872,Nisha,Patel,10-Aug-18,Database Administrator,Arvind Agarwal,nisha.patel@unifiedmentors.com,CCDR,Active,Contract,Zone B,Part-Time,Backend,08-01-1966,RJ,Female,69250,Fully Meets,3,Unified Mentors Pvt Ltd
3873,Arjun,Sharma,04-Mar-22,Software Developer,Sita Desai,arjun.sharma@unifiedmentors.com,NEL,Active,Full-Time,Zone B,Part-Time,Development,27-10-1972,DL,Male,13581,Fully Meets,3,Unified Mentors Pvt Ltd
3874,Madhav,Patel,02-Jun-20,IT Support Specialist,Pooja Das,madhav.patel@unifiedmentors.com,PL,Active,Part-Time,Zone C,Part-Time,Support,22-10-1997,AP,Male,78816,Fully Meets,3,Unified Mentors Pvt Ltd
3875,Arjun,Patel,29-Jun-21,System Administrator,Meena Joshi,arjun.patel@unifiedmentors.com,BPC,Active,Contract,Zone A,Temporary,Admin,23-08-1969,TN,Male,23473,Fully Meets,3,Unified Mentors Pvt Ltd
3876,Tanvi,Jain,24-Oct-21,Cybersecurity Analyst,Arvind Agarwal,tanvi.jain@unifiedmentors.com,CCDR,Active,Contract,Zone C,Temporary,Cyber,30-05-1954,TN,Female,16215,PIP,3,Unified Mentors Pvt Ltd
3877,Ishaan,Nair,22-Oct-18,Project Manager,Anil Kapoor,ishaan.nair@unifiedmentors.com,MSC,Active,Part-Time,Zone A,Full-Time,Project management,21-01-1976,KA,Male,20873,PIP,3,Unified Mentors Pvt Ltd
3878,Madhav,Singh,08-Sep-18,Database Administrator,Meena Joshi,madhav.singh@unifiedmentors.com,TNS,Active,Contract,Zone B,Part-Time,Backend,18-02-1967,GJ,Male,90595,Fully Meets,3,Unified Mentors Pvt Ltd
3879,Aanya,Sharma,08-Feb-19,Data Analyst,Neha Shah,aanya.sharma@unifiedmentors.com,PYZ,Active,Full-Time,Zone C,Part-Time,Backend,13-01-1996,AP,Male,36416,Fully Meets,3,Unified Mentors Pvt Ltd
3880,Aarav,Patel,29-Mar-21,Full stack developer,Meena Joshi,aarav.patel@unifiedmentors.com,WBL,Active,Part-Time,Zone B,Temporary,Development,15-05-1973,AP,Male,88495,Fully Meets,3,Unified Mentors Pvt Ltd
3881,Ishaan,Reddy,19-Jun-19,DevOps Engineer,Neha Shah,ishaan.reddy@unifiedmentors.com,NEL,Active,Part-Time,Zone B,Part-Time,DevOps,12-11-1992,DL,Male,81480,Fully Meets,3,Unified Mentors Pvt Ltd
3882,Nisha,Reddy,30-Jan-19,Cloud Architect,Meena Joshi,nisha.reddy@unifiedmentors.com,PL,Active,Contract,Zone C,Part-Time,Cloud,15-02-1946,KA,Female,61019,Fully Meets,3,Unified Mentors Pvt Ltd
3883,Ishaan,Jain,06-May-22,Database Administrator,Ravi Kumar,ishaan.jain@unifiedmentors.com,BPC,Active,Contract,Zone B,Full-Time,Backend,16-06-1991,MP,Female,84580,Fully Meets,3,Unified Mentors Pvt Ltd
3884,Diya,Singh,02-Feb-19,Software Developer,Neha Shah,diya.singh@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Temporary,Development,27-04-1987,UP,Female,66616,Fully Meets,3,Unified Mentors Pvt Ltd
3885,Ishaan,Verma,08-Dec-21,IT Support Specialist,Sita Desai,ishaan.verma@unifiedmentors.com,EW,Active,Full-Time,Zone B,Part-Time,Support,21-10-1948,TN,Female,40111,Fully Meets,3,Unified Mentors Pvt Ltd
3886,Diya,Jain,12-Oct-18,System Administrator,Anjali Rao,diya.jain@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Temporary,Admin,06-12-1977,GJ,Male,49594,Fully Meets,3,Unified Mentors Pvt Ltd
